alpha,attack,attack_success_rate,clean_accuracy,communication,config_sha256,dataset,detection_f1,detection_precision,detection_recall,experiment_name,final_round,git_commit,hierarchical_aggregation,local_epochs,macro_f1,malicious_fraction,method,num_clients,num_edges,privacy_epsilon,run_dir,runtime,seed,selected_clients_per_round,stability_failures,tierguard_adaptive_gamma,tierguard_clip_multiplier,tierguard_gamma,tierguard_score_mode,tierguard_tau_high,tierguard_tau_low,protocol_id,protocol_manifest_sha256,python,platform,device,torch_version,torchvision_version,resolved_config_sha256,configured_rounds
0.5,adaptive_tierguard_aware,0.9701657458563536,0.824,90.05782318115234,eb297b6fae50cf7e325f139671592dbd28ad52b84e5eb845ba0867599877782b,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.8138029978085729,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fedavg/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_101/20260915_133626_816765,60.75162196159363,101,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,dda043829765d3a0461a6fadd38b2dea2cba24f22cdbee2a4f5bda51ecc658b4,30
0.5,adaptive_tierguard_aware,0.6140155728587319,0.762,89.85589981079102,9081694f157da7f9991f90c37045cfd968e32311eebeb4166366bc79e0deb078,fashionmnist,0.18181818181818182,0.1,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7472228917232215,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fedavg/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_202/20260915_133639_026766,63.74926447868347,202,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,930f3713e8a3d205decdd35e6d6fa60407ea0be2ad62b6c21fe73e1de4ba800f,30
0.5,adaptive_tierguard_aware,0.9697309417040358,0.738,89.85589981079102,8f9c2e8f06f69be536506fd128cb866b2d35878131ca834f2a5962e8dc025695,fashionmnist,0.33333333333333337,0.2,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7242576242703587,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fedavg/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_303/20260915_133732_204671,63.2431275844574,303,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,7668458003041ff3fb5839288ac967ff47f48f1043b709d68fea59165ce23eb8,30
0.5,adaptive_tierguard_aware,0.9412416851441242,0.762,90.461669921875,1a739e0d1f10492a2babb9c5b2ede544b6a7f8f6314355f16082f70a8fcbb975,fashionmnist,0.5714285714285715,0.4,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7252891565915697,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fedavg/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_404/20260915_133738_553617,61.489675998687744,404,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,2ba5ca7deba0cdac678b99bc3e6d856f18892745e457acf935f44d4139f879d9,30
0.5,adaptive_tierguard_aware,0.9634551495016611,0.767,89.45205307006836,2884c059bdfa44e01cb91e2f01887d63d8f9c53134d78c6bc80dfe387ecb8d59,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7551514701251582,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fedavg/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_505/20260915_133740_702937,61.45967769622803,505,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,0d4e1d3d2be255a009ae809cba57f23574ae2d962904159863be0a0cbd9298c7,30
0.5,adaptive_tierguard_aware,0.852017937219731,0.795,89.25012969970703,60ea053f851d169e8fb61171aa45879839b74a0a98a563d6fcfce9276a4fe8a4,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7948525099886184,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fedavg/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_606/20260915_133756_338675,62.944557189941406,606,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,020d1f30dc5b259a2728cb03dafdfcbf2c5ddae74085a0201f8cab899b8dfd9d,30
0.5,adaptive_tierguard_aware,0.9823204419889503,0.778,90.05782318115234,c3991a260e2a0eeafe154bb3b639322bd5f6e5ed6b21c818a815b9c317468064,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.76880433284076,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fltrust/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_101/20260915_133849_112272,68.96232652664185,101,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,26e926d26f7aa57665e88112fe2554a2463c32f48cbf184bfb4dfd5e5524bc7d,30
0.5,adaptive_tierguard_aware,0.7486095661846496,0.724,89.85589981079102,670bbb48b7baf8f4223109ba86dd5eddb3f5207d9078d2e3ce414b7ff216bc79,fashionmnist,0.18181818181818182,0.1,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.690106678623221,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fltrust/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_202/20260915_133853_502467,72.40956258773804,202,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,6773de2eb75614cb2e1254cc2069bf93a48cd2851b67e89b90d09a338f0c8b0c,30
0.5,adaptive_tierguard_aware,0.9428251121076233,0.771,89.85589981079102,70dd2bf811d68e1671061196e938f6b0cf31e932ef28c536b91d1616d52adf7d,fashionmnist,0.33333333333333337,0.2,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7695372089957426,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fltrust/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_303/20260915_133855_540595,71.47535872459412,303,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,c66653a492ea99aa612ec35d22133b173fdd43a1c37ccb1ac3d51c6a33aa4f64,30
0.5,adaptive_tierguard_aware,0.9634146341463414,0.795,90.461669921875,197b00493df7bcc7b6db02975af1829898764bd173d5d98248021c6bc76e9646,fashionmnist,0.5714285714285715,0.4,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7931966775661354,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fltrust/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_404/20260915_133912_808902,73.9945456981659,404,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,3d7c0d9cc130bad3cb3b09871c6140681a507377e09361f5a41984c5084f74ab,30
0.5,adaptive_tierguard_aware,0.955703211517165,0.752,89.45205307006836,8c1556a85ea0cced710f2c973ac329dd7b750b06d6c39307e4b9f50b1906a4c6,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7273818906376047,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fltrust/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_505/20260915_134012_608471,73.9258246421814,505,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,cd13d70a3f11c3f04cfa5334d71df9ef921c27eeec83aa6c6a8f449409f5564d,30
0.5,adaptive_tierguard_aware,0.7432735426008968,0.773,89.25012969970703,89d519b9f7c83003af5bd0269639df8190c54567b4600070ed09a14ffc1799bb,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7560107399565424,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_fltrust/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_606/20260915_134020_842779,74.08534359931946,606,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,f40152b206ed31ee11ff3d1ae03d92a060638f374ace2bba4604bba93ce35edc,30
0.5,adaptive_tierguard_aware,0.9767955801104973,0.821,90.05782318115234,50ba274a3c4609acafb6552ab204d6d41b411b8602bdd97ffeb9ea28835c82c4,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.8181195831874162,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_rfa/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_101/20260915_134259_366046,67.13811755180359,101,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,d0ec6553b6c8f0b42eea55715009e693d0130ce05d07607ad0b148c604dbe242,30
0.5,adaptive_tierguard_aware,0.18909899888765294,0.741,89.85589981079102,d38f8ea4ab4f5c64ddb2c7d9cb4938aebb2893f7ba4c297456469bbc542a36c2,fashionmnist,0.18181818181818182,0.1,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7354586799857878,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_rfa/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_202/20260915_134304_919669,68.35978245735168,202,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,f529652b709448c0a9dc18b7354fcda4aaeee155b38bd3b710e6d08ad7315d37,30
0.5,adaptive_tierguard_aware,0.9775784753363229,0.742,89.85589981079102,1b66688547ef9e51da7a7a8bd79762e37c77e2c921bfe9a23f5d3e4ad61736b9,fashionmnist,0.33333333333333337,0.2,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7274903519819003,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_rfa/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_303/20260915_134305_028988,68.37514638900757,303,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,853f77dda8f187edc1c96f3740211d78a574462e4d1c8ff9d358354f19ed6003,30
0.5,adaptive_tierguard_aware,0.9822616407982262,0.791,90.461669921875,425144da76b759724bb2325d6b7534e418f2f695d90c5d47061301b259764d63,fashionmnist,0.5714285714285715,0.4,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7765788001697089,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_rfa/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_404/20260915_134328_076320,63.50946879386902,404,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,87438aa82d0b95b5f0dff75dac08279789abee8f0012b0dbbe5715b7e7d3de72,30
0.5,adaptive_tierguard_aware,0.982281284606866,0.723,89.45205307006836,c39498bb620aa077a6e8c3e07d96dcfbe46b89f0b4ba22d8f5c9fe1d37207a27,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.6996183707710459,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_rfa/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_505/20260915_134420_726539,65.34885311126709,505,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,265b358079ed52fd944a79684ce4b86632ea395e25a9ea49653bf4fe4beb5d0d,30
0.5,adaptive_tierguard_aware,0.7118834080717489,0.675,89.25012969970703,5f5231a468e58f82e2bd686f3b2bc02701ecd8d747c409a9c224384eb1491acd,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.6325524942702092,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_rfa/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_606/20260915_134427_918675,66.97901201248169,606,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,ead90b0747e34e3cb5585f16f30da438524fcfc77a8a6328220dd6276c1d6ff5,30
0.5,adaptive_tierguard_aware,0.9425414364640884,0.775,90.05782318115234,eb38b536783159d3c1aeca42ee6c17d7b2ca1ffebbaaa906b818e8421c66a201,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7440914888643462,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_trimmed_mean/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_101/20260915_134022_300274,73.07090067863464,101,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,642122110fcfbc537f9204e8ab9e23022e36d1b20d6898edb3471d9db6d7de3a,30
0.5,adaptive_tierguard_aware,0.5995550611790879,0.748,89.85589981079102,7cfcbdebec1f8f1351bc2c470448f97ef8d68eb9f194b5d3ded5f171f0ced74f,fashionmnist,0.18181818181818182,0.1,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7359767529801571,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_trimmed_mean/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_202/20260915_134042_516708,71.61530303955078,202,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,b1d568316593253882b76bcb55938f188d1dee032eaef2eb123a76369361de56,30
0.5,adaptive_tierguard_aware,0.850896860986547,0.758,89.85589981079102,df0b093ceae4d90a9d8dfdcc9f8f1810ced41cc0b10e28efbd4a156be9f754b2,fashionmnist,0.33333333333333337,0.2,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7465990809552119,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_trimmed_mean/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_303/20260915_134142_200667,63.39768099784851,303,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,7abd3f19765ef53fc17beaf27b9f6ba92138e08ad30a3953f53014eaab1874f8,30
0.5,adaptive_tierguard_aware,0.8658536585365854,0.754,90.461669921875,381455be71b8fc8ab8a9382332d5d1009d827155d65866084a41be6639a88a8c,fashionmnist,0.5714285714285715,0.4,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7304275278638345,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_trimmed_mean/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_404/20260915_134150_126935,61.75736165046692,404,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,d5a876890963d56bbf883d991e083afded30c7cf7213c22feaa9b283fbdfff7d,30
0.5,adaptive_tierguard_aware,0.760797342192691,0.774,89.45205307006836,2a55d9863cb52c89217a4651b48b2bd50a100875946e2904718390e26f1e3980,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7668432963650378,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_trimmed_mean/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_505/20260915_134150_435962,61.361684799194336,505,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,a2f2c5718d88d971a268edbe018e327f0233179006f80126c19452786bfae358,30
0.5,adaptive_tierguard_aware,0.7802690582959642,0.815,89.25012969970703,3db177ff01ae7b72f22087b9e9160f5cbdf6d51f1c638961c132c910746a0c01,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7973008093330112,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/fashionmnist/hfl_trimmed_mean/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_606/20260915_134209_531433,64.54345297813416,606,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,07a81b4747cc45a2e507490ad5cba077b7b85400be4378e009c6e376250d5e97,30
0.5,adaptive_tierguard_aware,0.44972375690607735,0.795,90.05782318115234,b72c86e92219eebe224122bba41d0317872b8d005868e9b7e96d067f8e172a2d,fashionmnist,0.7499999999999999,0.6,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7701488892406323,0.2,tierguard,20,5,0.0,results/confirmatory_v1/fashionmnist/tierguard/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_101/20260915_134428_502004,72.42229294776917,101,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,113c2c8d732d9f87e1c4f205728d08283cd1b1d70a99670cc0b4f8edc8c2565b,30
0.5,adaptive_tierguard_aware,0.02224694104560623,0.742,89.85589981079102,7a719c3fb34ffcf9911ce1972b06827d79a0d6d83d297454a6a43bba009ac96c,fashionmnist,0.33333333333333337,0.2,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7417051227835345,0.2,tierguard,20,5,0.0,results/confirmatory_v1/fashionmnist/tierguard/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_202/20260915_134445_649100,77.637864112854,202,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,90017350114ffbdf8e63e92cf30c5e653e3b15db4d5120889cdfd84042cc14f4,30
0.5,adaptive_tierguard_aware,0.765695067264574,0.773,89.85589981079102,782f1f30917c8f1f707d1110d1b5e40fb8f4bd3a5616eb88e3c78fbb4498fadc,fashionmnist,0.5714285714285715,0.4,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7595339715302684,0.2,tierguard,20,5,0.0,results/confirmatory_v1/fashionmnist/tierguard/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_303/20260915_134540_064579,80.21157908439636,303,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,3fce308e83615cba611308cac72f0757838928b0eaf3f95a6cd9eff2c608759c,30
0.5,adaptive_tierguard_aware,0.4445676274944568,0.788,90.461669921875,97a4a760201cc72b9c66f278b1adb947b4896cffac3842dc0babf527a116e2f7,fashionmnist,0.6666666666666665,0.6,0.75,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7762660474315182,0.2,tierguard,20,5,0.0,results/confirmatory_v1/fashionmnist/tierguard/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_404/20260915_134549_196240,77.23547840118408,404,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,eccd06ffcc35ef351e4a40f1c6632bc64de95806c6fc578091a2d9f73ba0c9c2,30
